facing_vig,person_vig,text_vig,facing_train,person_train,food_train,correct_key_train,facing_exp,person_exp,food_exp,showL_R,consistent,vig_random.thisRepN,vig_random.thisTrialN,vig_random.thisN,vig_random.thisIndex,trainTrials.thisRepN,trainTrials.thisTrialN,trainTrials.thisN,trainTrials.thisIndex,expBlock.thisRepN,expBlock.thisTrialN,expBlock.thisN,expBlock.thisIndex,breakLoop.thisRepN,breakLoop.thisTrialN,breakLoop.thisN,breakLoop.thisIndex,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,train_resp.keys,train_resp.corr,train_resp.rt,train_resp.started,train_resp.stopped,exp_resp.keys,exp_resp.rt,exp_resp.started,exp_resp.stopped,session,participant,date,expName,psychopyVersion,frameRate,
C,G,"cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,001,41,2019_Oct_18_1208,ACPT_experiment_5_30_19,3.1.0,59.95260148858072,
C,U,"did not report her food preferences, so her food preferences are unknown.",,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,001,41,2019_Oct_18_1208,ACPT_experiment_5_30_19,3.1.0,59.95260148858072,
C,D,"is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,001,41,2019_Oct_18_1208,ACPT_experiment_5_30_19,3.1.0,59.95260148858072,
,,,C,U,g,n,,,,,,,,,,0,0,0,7,,,,,,,,,,,,,v,0,1.0341904955967038,1433.3234962681217,None,,,,,001,41,2019_Oct_18_1208,ACPT_experiment_5_30_19,3.1.0,59.95260148858072,
,,,C,U,y,n,,,,,,,,,,0,1,1,17,,,,,,,,,,,,,n,1,1.0675635249463085,1437.6269824235706,None,,,,,001,41,2019_Oct_18_1208,ACPT_experiment_5_30_19,3.1.0,59.95260148858072,
,,,C,U,g,n,,,,,,,,,,0,2,2,16,,,,,,,,,,,,,n,1,0.8974270038561372,1442.0005421600372,None,,,,,001,41,2019_Oct_18_1208,ACPT_experiment_5_30_19,3.1.0,59.95260148858072,
,,,C,G,y,b,,,,,,,,,,0,3,3,14,,,,,,,,,,,,,b,1,1.7013890586913476,1446.1839606964159,None,,,,,001,41,2019_Oct_18_1208,ACPT_experiment_5_30_19,3.1.0,59.95260148858072,
,,,C,U,d,n,,,,,,,,,,0,4,4,6,,,,,,,,,,,,,n,1,0.8340151086358674,1451.1713467213058,None,,,,,001,41,2019_Oct_18_1208,ACPT_experiment_5_30_19,3.1.0,59.95260148858072,
,,,C,G,d,b,,,,,,,,,,0,5,5,12,,,,,,,,,,,,,b,1,2.685528160776812,1455.2913669466516,None,,,,,001,41,2019_Oct_18_1208,ACPT_experiment_5_30_19,3.1.0,59.95260148858072,
,,,C,D,y,b,,,,,,,,,,0,6,6,2,,,,,,,,,,,,,n,0,0.9674876044282428,1461.2628579622206,None,,,,,001,41,2019_Oct_18_1208,ACPT_experiment_5_30_19,3.1.0,59.95260148858072,
,,,C,D,d,v,,,,,,,,,,0,7,7,9,,,,,,,,,,,,,v,1,1.931609952681356,1465.5363336276578,None,,,,,001,41,2019_Oct_18_1208,ACPT_experiment_5_30_19,3.1.0,59.95260148858072,
,,,C,G,g,v,,,,,,,,,,0,8,8,13,,,,,,,,,,,,,v,1,2.335243572037143,1470.7539342072496,None,,,,,001,41,2019_Oct_18_1208,ACPT_experiment_5_30_19,3.1.0,59.95260148858072,
,,,C,U,d,n,,,,,,,,,,0,9,9,15,,,,,,,,,,,,,n,1,1.2176766510447123,1476.3751690099389,None,,,,,001,41,2019_Oct_18_1208,ACPT_experiment_5_30_19,3.1.0,59.95260148858072,
,,,C,G,d,b,,,,,,,,,,0,10,10,3,,,,,,,,,,,,,b,1,2.068115042979116,1480.8957552431193,None,,,,,001,41,2019_Oct_18_1208,ACPT_experiment_5_30_19,3.1.0,59.95260148858072,
,,,C,D,d,v,,,,,,,,,,0,11,11,0,,,,,,,,,,,,,v,1,1.3844750843345537,1486.2498675541674,None,,,,,001,41,2019_Oct_18_1208,ACPT_experiment_5_30_19,3.1.0,59.95260148858072,
,,,C,D,d,v,,,,,,,,,,0,12,12,18,,,,,,,,,,,,,v,1,0.7507144528217395,1490.9203260205122,None,,,,,001,41,2019_Oct_18_1208,ACPT_experiment_5_30_19,3.1.0,59.95260148858072,
,,,C,D,g,b,,,,,,,,,,0,13,13,1,,,,,,,,,,,,,b,1,1.067551751982137,1494.9402609673452,None,,,,,001,41,2019_Oct_18_1208,ACPT_experiment_5_30_19,3.1.0,59.95260148858072,
