facing_vig,person_vig,text_vig,facing_train,person_train,food_train,correct_key_train,facing_exp,person_exp,food_exp,showL_R,consistent,vig_random.thisRepN,vig_random.thisTrialN,vig_random.thisN,vig_random.thisIndex,trainTrials.thisRepN,trainTrials.thisTrialN,trainTrials.thisN,trainTrials.thisIndex,expBlock.thisRepN,expBlock.thisTrialN,expBlock.thisN,expBlock.thisIndex,breakLoop.thisRepN,breakLoop.thisTrialN,breakLoop.thisN,breakLoop.thisIndex,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,train_resp.keys,train_resp.corr,train_resp.rt,train_resp.started,train_resp.stopped,exp_resp.keys,exp_resp.rt,exp_resp.started,exp_resp.stopped,session,participant,date,expName,psychopyVersion,frameRate,
C,U,"did not report her food preferences, so her food preferences are unknown.",,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,001,13,2019_Oct_04_1109,ACPT_experiment_5_30_19,3.1.0,59.95350815287838,
C,D,"is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,001,13,2019_Oct_04_1109,ACPT_experiment_5_30_19,3.1.0,59.95350815287838,
C,G,"cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,001,13,2019_Oct_04_1109,ACPT_experiment_5_30_19,3.1.0,59.95350815287838,
,,,C,U,g,n,,,,,,,,,,0,0,0,16,,,,,,,,,,,,,v,0,9.073623594903665,1794.8307862321608,None,,,,,001,13,2019_Oct_04_1109,ACPT_experiment_5_30_19,3.1.0,59.95350815287838,
,,,C,U,g,n,,,,,,,,,,0,1,1,7,,,,,,,,,,,,,b,0,1.86812446439626,1806.2894687989287,None,,,,,001,13,2019_Oct_04_1109,ACPT_experiment_5_30_19,3.1.0,59.95350815287838,
,,,C,D,g,b,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,b,1,4.736942591139723,1811.4434081098123,None,,,,,001,13,2019_Oct_04_1109,ACPT_experiment_5_30_19,3.1.0,59.95350815287838,
,,,C,U,d,n,,,,,,,,,,0,3,3,15,,,,,,,,,,,,,v,0,2.418513238295418,1818.09846443441,None,,,,,001,13,2019_Oct_04_1109,ACPT_experiment_5_30_19,3.1.0,59.95350815287838,
,,,C,D,g,b,,,,,,,,,,0,4,4,10,,,,,,,,,,,,,b,1,5.153921199595061,1822.8020366747553,None,,,,,001,13,2019_Oct_04_1109,ACPT_experiment_5_30_19,3.1.0,59.95350815287838,
,,,C,U,d,n,,,,,,,,,,0,5,5,6,,,,,,,,,,,,,v,0,4.570140039500757,1831.2417899265618,None,,,,,001,13,2019_Oct_04_1109,ACPT_experiment_5_30_19,3.1.0,59.95350815287838,
,,,C,D,d,v,,,,,,,,,,0,6,6,9,,,,,,,,,,,,,v,1,3.9530226382048568,1837.7133583731957,None,,,,,001,13,2019_Oct_04_1109,ACPT_experiment_5_30_19,3.1.0,59.95350815287838,
,,,C,G,d,b,,,,,,,,,,0,7,7,3,,,,,,,,,,,,,b,1,2.235044980894145,1844.9521922356303,None,,,,,001,13,2019_Oct_04_1109,ACPT_experiment_5_30_19,3.1.0,59.95350815287838,
,,,C,G,g,v,,,,,,,,,,0,8,8,4,,,,,,,,,,,,,v,1,10.174405368668886,1850.4563733774926,None,,,,,001,13,2019_Oct_04_1109,ACPT_experiment_5_30_19,3.1.0,59.95350815287838,
,,,C,D,y,b,,,,,,,,,,0,9,9,11,,,,,,,,,,,,,b,1,2.8688419732729926,1863.9332925024398,None,,,,,001,13,2019_Oct_04_1109,ACPT_experiment_5_30_19,3.1.0,59.95350815287838,
,,,C,G,d,b,,,,,,,,,,0,10,10,12,,,,,,,,,,,,,b,1,3.252503055525267,1870.0879547555867,None,,,,,001,13,2019_Oct_04_1109,ACPT_experiment_5_30_19,3.1.0,59.95350815287838,
,,,C,D,d,v,,,,,,,,,,0,11,11,0,,,,,,,,,,,,,b,0,1.234281891941464,1876.626260281552,None,,,,,001,13,2019_Oct_04_1109,ACPT_experiment_5_30_19,3.1.0,59.95350815287838,
,,,C,G,y,b,,,,,,,,,,0,12,12,5,,,,,,,,,,,,,b,1,0.9337757719861202,1881.1633140156318,None,,,,,001,13,2019_Oct_04_1109,ACPT_experiment_5_30_19,3.1.0,59.95350815287838,
,,,C,G,g,v,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,b,0,2.535293618698688,1885.3662111577007,None,,,,,001,13,2019_Oct_04_1109,ACPT_experiment_5_30_19,3.1.0,59.95350815287838,
,,,C,U,y,n,,,,,,,,,,0,14,14,17,,,,,,,,,,,,,b,0,1.1341995157645215,1891.187320830306,None,,,,,001,13,2019_Oct_04_1109,ACPT_experiment_5_30_19,3.1.0,59.95350815287838,
,,,C,G,y,b,,,,,,,,,,0,15,15,14,,,,,,,,,,,,,b,1,1.8013493513594767,1895.624051308073,None,,,,,001,13,2019_Oct_04_1109,ACPT_experiment_5_30_19,3.1.0,59.95350815287838,
,,,C,D,y,b,,,,,,,,,,0,16,16,2,,,,,,,,,,,,,b,1,3.4693081578370766,1900.7112239578537,None,,,,,001,13,2019_Oct_04_1109,ACPT_experiment_5_30_19,3.1.0,59.95350815287838,
,,,C,G,g,v,,,,,,,,,,0,17,17,19,,,,,,,,,,,,,v,1,2.7688232884606805,1907.466364469757,None,,,,,001,13,2019_Oct_04_1109,ACPT_experiment_5_30_19,3.1.0,59.95350815287838,
