facing_vig,person_vig,text_vig,facing_train,person_train,food_train,correct_key_train,facing_exp,person_exp,food_exp,showL_R,consistent,vig_random.thisRepN,vig_random.thisTrialN,vig_random.thisN,vig_random.thisIndex,trainTrials.thisRepN,trainTrials.thisTrialN,trainTrials.thisN,trainTrials.thisIndex,expBlock.thisRepN,expBlock.thisTrialN,expBlock.thisN,expBlock.thisIndex,breakLoop.thisRepN,breakLoop.thisTrialN,breakLoop.thisN,breakLoop.thisIndex,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,train_resp.keys,train_resp.corr,train_resp.rt,train_resp.started,train_resp.stopped,exp_resp.keys,exp_resp.rt,exp_resp.started,exp_resp.stopped,session,participant,date,expName,psychopyVersion,frameRate,
C,D,"is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
C,G,"cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
C,U,"did not report her food preferences, so her food preferences are unknown.",,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
,,,C,G,y,b,,,,,,,,,,0,0,0,14,,,,,,,,,,,,,b,1,3.135752129899629,1073.0209138284101,None,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
,,,C,U,d,n,,,,,,,,,,0,1,1,6,,,,,,,,,,,,,n,1,4.420158945579033,1079.4425062906903,None,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
,,,C,D,g,b,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,b,1,5.254032199640733,1087.148408370844,None,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
,,,C,U,y,n,,,,,,,,,,0,3,3,8,,,,,,,,,,,,,n,1,2.1516744585899232,1095.6882790917257,None,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
,,,C,G,d,b,,,,,,,,,,0,4,4,3,,,,,,,,,,,,,b,1,3.9864055889343035,1101.1257718471688,None,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
,,,C,D,d,v,,,,,,,,,,0,5,5,9,,,,,,,,,,,,,v,1,2.235060214342411,1108.3980078072175,None,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
,,,C,U,y,n,,,,,,,,,,0,6,6,17,,,,,,,,,,,,,n,1,2.2684373973686434,1113.9188983926742,None,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
,,,C,D,g,b,,,,,,,,,,0,7,7,10,,,,,,,,,,,,,b,1,7.188845978305153,1119.4731565017482,None,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
,,,C,U,g,n,,,,,,,,,,0,8,8,16,,,,,,,,,,,,,n,1,1.6012604925331289,1129.9478162490582,None,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
,,,C,G,g,v,,,,,,,,,,0,9,9,19,,,,,,,,,,,,,v,1,1.634596019357332,1134.834918281398,None,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
,,,C,U,d,n,,,,,,,,,,0,10,10,15,,,,,,,,,,,,,n,1,1.5011536956901637,1139.7553585572707,None,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
,,,C,G,g,v,,,,,,,,,,0,11,11,4,,,,,,,,,,,,,v,1,2.2350442159456634,1144.5423574150454,None,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
,,,C,D,d,v,,,,,,,,,,0,12,12,18,,,,,,,,,,,,,v,1,11.275297389061734,1150.063252830207,None,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
,,,C,G,y,b,,,,,,,,,,0,13,13,5,,,,,,,,,,,,,b,1,2.50194667281653,1164.6243869293703,None,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
,,,C,D,y,b,,,,,,,,,,0,14,14,11,,,,,,,,,,,,,b,1,0.8006500178698843,1170.4121552194617,None,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
,,,C,D,y,b,,,,,,,,,,0,15,15,2,,,,,,,,,,,,,b,1,2.5152513016053035,1174.5186553377896,None,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
,,,C,G,d,b,,,,,,,,,,0,16,16,12,,,,,,,,,,,,,b,1,1.9515272733419806,1180.3197192009736,None,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
,,,C,U,g,n,,,,,,,,,,0,17,17,7,,,,,,,,,,,,,n,1,1.9848658187315777,1185.557086806696,None,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
,,,C,D,d,v,,,,,,,,,,0,18,18,0,,,,,,,,,,,,,v,1,7.389026971485464,1190.8277911466685,None,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
,,,C,G,g,v,,,,,,,,,,0,19,19,13,,,,,,,,,,,,,v,1,2.5519667160906465,1201.502625850028,None,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
,,,C,D,d,v,,,,,,,,,,1,0,20,0,,,,,,,,,,,,,v,1,1.6179124084771956,1207.340434105925,None,,,,,001,101,2019_Nov_14_1103,ACPT_experiment_5_30_19,3.1.0,59.962062524391335,
