facing_vig,person_vig,text_vig,facing_train,person_train,food_train,correct_key_train,facing_exp,person_exp,food_exp,showL_R,consistent,vig_random.thisRepN,vig_random.thisTrialN,vig_random.thisN,vig_random.thisIndex,trainTrials.thisRepN,trainTrials.thisTrialN,trainTrials.thisN,trainTrials.thisIndex,expBlock.thisRepN,expBlock.thisTrialN,expBlock.thisN,expBlock.thisIndex,breakLoop.thisRepN,breakLoop.thisTrialN,breakLoop.thisN,breakLoop.thisIndex,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,train_resp.keys,train_resp.corr,train_resp.rt,train_resp.started,train_resp.stopped,exp_resp.keys,exp_resp.rt,exp_resp.started,exp_resp.stopped,session,participant,date,expName,psychopyVersion,frameRate,
C,G,"cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
C,D,"is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
C,U,"did not report her food preferences, so her food preferences are unknown.",,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
,,,C,G,y,b,,,,,,,,,,0,0,0,14,,,,,,,,,,,,,b,1,6.154779383798541,1716.4215104871632,None,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
,,,C,U,g,n,,,,,,,,,,0,1,1,7,,,,,,,,,,,,,b,0,3.1024202399653404,1725.8621062710472,None,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
,,,C,G,d,b,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,b,1,4.286664320221007,1732.2503685690585,None,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
,,,C,G,g,v,,,,,,,,,,0,3,3,19,,,,,,,,,,,,,v,1,1.5512105727702874,1739.8061984803244,None,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
,,,C,U,d,n,,,,,,,,,,0,4,4,6,,,,,,,,,,,,,n,1,1.717981883668699,1744.6432969936116,None,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
,,,C,D,y,b,,,,,,,,,,0,5,5,2,,,,,,,,,,,,,b,1,3.0857386413717904,1749.6471284817853,None,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
,,,C,D,g,b,,,,,,,,,,0,6,6,1,,,,,,,,,,,,,b,1,2.968971375375304,1756.0020327142017,None,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
,,,C,G,g,v,,,,,,,,,,0,7,7,13,,,,,,,,,,,,,v,1,2.135042374876548,1762.256856712666,None,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
,,,C,G,y,b,,,,,,,,,,0,8,8,5,,,,,,,,,,,,,n,0,0.8172999252599311,1767.677710356036,None,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
,,,C,D,y,b,,,,,,,,,,0,9,9,11,,,,,,,,,,,,,b,1,1.550848342737254,1771.8145825962958,None,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
,,,C,U,y,n,,,,,,,,,,0,10,10,8,,,,,,,,,,,,,n,1,1.100862650823501,1776.6512944290228,None,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
,,,C,D,d,v,,,,,,,,,,0,11,11,0,,,,,,,,,,,,,b,0,4.953821406104453,1781.0547103186054,None,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
,,,C,D,g,b,,,,,,,,,,0,12,12,10,,,,,,,,,,,,,b,1,4.787042548747195,1789.2943882719576,None,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
,,,C,G,d,b,,,,,,,,,,0,13,13,12,,,,,,,,,,,,,b,1,2.551981519023684,1797.3672807270682,None,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
,,,C,U,d,n,,,,,,,,,,0,14,14,15,,,,,,,,,,,,,n,1,1.2342921964782363,1803.2051257360815,None,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
,,,C,G,g,v,,,,,,,,,,0,15,15,4,,,,,,,,,,,,,v,1,3.268958818067631,1807.7588734283745,None,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
,,,C,U,g,n,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,n,1,1.1509023150119901,1814.313687586256,None,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
,,,C,D,d,v,,,,,,,,,,0,17,17,18,,,,,,,,,,,,,v,1,3.435721676931962,1818.767405454943,None,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
,,,C,D,d,v,,,,,,,,,,0,18,18,9,,,,,,,,,,,,,b,0,9.323884663542685,1825.4889842828388,None,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
,,,C,U,y,n,,,,,,,,,,0,19,19,17,,,,,,,,,,,,,n,1,0.8673374764398432,1838.0987206638952,None,,,,,001,9,2019_Jun_06_1050,ACPT_experiment_5_30_19,3.1.0,59.94575081201383,
