facing_vig,person_vig,text_vig,facing_train,person_train,food_train,correct_key_train,facing_exp,person_exp,food_exp,showL_R,consistent,vig_random.thisRepN,vig_random.thisTrialN,vig_random.thisN,vig_random.thisIndex,trainTrials.thisRepN,trainTrials.thisTrialN,trainTrials.thisN,trainTrials.thisIndex,expBlock.thisRepN,expBlock.thisTrialN,expBlock.thisN,expBlock.thisIndex,breakLoop.thisRepN,breakLoop.thisTrialN,breakLoop.thisN,breakLoop.thisIndex,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,train_resp.keys,train_resp.corr,train_resp.rt,train_resp.started,train_resp.stopped,exp_resp.keys,exp_resp.rt,exp_resp.started,exp_resp.stopped,session,participant,date,expName,psychopyVersion,frameRate,
C,G,"cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
C,D,"is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
C,U,"did not report her food preferences, so her food preferences are unknown.",,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,D,y,b,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,b,1,4.436787347991412,1379.4144579120639,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,D,d,v,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,b,0,1.918161725331629,1387.1204412458092,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,G,g,v,,,,,,,,,,0,2,2,13,,,,,,,,,,,,,v,1,3.9363961383742208,1392.3244712482065,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,U,y,n,,,,,,,,,,0,3,3,8,,,,,,,,,,,,,n,1,2.2017129306250354,1399.5467368710833,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,D,y,b,,,,,,,,,,0,4,4,2,,,,,,,,,,,,,b,1,3.119098575767566,1405.0343195880705,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,U,y,n,,,,,,,,,,0,5,5,17,,,,,,,,,,,,,n,1,3.302552944607669,1411.4393108915056,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,U,d,n,,,,,,,,,,0,6,6,15,,,,,,,,,,,,,n,1,1.718031442868778,1418.0277215481037,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,U,g,n,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,n,1,0.7005525835838853,1423.031601647186,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,U,g,n,,,,,,,,,,0,8,8,16,,,,,,,,,,,,,n,1,0.700304757120648,1427.0182902570086,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,G,d,b,,,,,,,,,,0,9,9,3,,,,,,,,,,,,,b,1,3.536052864010344,1431.0044753655666,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,D,d,v,,,,,,,,,,0,10,10,9,,,,,,,,,,,,,v,1,2.2851338534565,1437.826379602524,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,U,d,n,,,,,,,,,,0,11,11,6,,,,,,,,,,,,,n,1,1.5345372286055863,1443.3973820349056,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,G,g,v,,,,,,,,,,0,12,12,4,,,,,,,,,,,,,v,1,5.037252150897984,1448.2177860312813,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,D,d,v,,,,,,,,,,0,13,13,18,,,,,,,,,,,,,v,1,3.085728335106978,1456.5409073648225,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,G,y,b,,,,,,,,,,0,14,14,5,,,,,,,,,,,,,b,1,1.8848204631603949,1462.9125103160404,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,G,y,b,,,,,,,,,,0,15,15,14,,,,,,,,,,,,,b,1,1.3844721175610175,1468.0831842651633,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,G,g,v,,,,,,,,,,0,16,16,19,,,,,,,,,,,,,v,1,1.8815208394580623,1472.7734685018904,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,D,g,b,,,,,,,,,,0,17,17,10,,,,,,,,,,,,,b,1,3.202496859154053,1477.940818980428,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,D,g,b,,,,,,,,,,0,18,18,1,,,,,,,,,,,,,b,1,1.3343800806687796,1484.4125003546842,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,G,d,b,,,,,,,,,,0,19,19,12,,,,,,,,,,,,,b,1,1.8176585862966022,1489.0498336453547,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,D,d,v,,,,,,,,,,1,0,20,9,,,,,,,,,,,,,v,1,2.0515983146597137,1494.1533870723333,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,D,g,b,,,,,,,,,,1,1,21,1,,,,,,,,,,,,,b,1,2.8188639103691457,1499.4741750337025,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,G,g,v,,,,,,,,,,1,2,22,13,,,,,,,,,,,,,v,1,2.018263089674292,1505.5789048062634,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,D,d,v,,,,,,,,,,1,3,23,0,,,,,,,,,,,,,v,1,5.287438247139107,1510.8830201744622,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,D,y,b,,,,,,,,,,1,4,24,11,,,,,,,,,,,,,b,1,2.0516206522452194,1519.4396498794677,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,D,d,v,,,,,,,,,,1,5,25,18,,,,,,,,,,,,,b,0,1.8180836041519797,1524.7771222065185,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,G,g,v,,,,,,,,,,1,6,26,4,,,,,,,,,,,,,v,1,2.4852991515945178,1529.8810740877361,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,G,y,b,,,,,,,,,,1,7,27,5,,,,,,,,,,,,,b,1,1.434455485114995,1535.6355369261428,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,U,y,n,,,,,,,,,,1,8,28,17,,,,,,,,,,,,,n,1,1.2173800305599798,1540.372786541423,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,U,d,n,,,,,,,,,,1,9,29,15,,,,,,,,,,,,,n,1,1.7847281545955411,1544.85934927593,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,D,g,b,,,,,,,,,,1,10,30,10,,,,,,,,,,,,,b,1,5.554323500166902,1549.9299448020138,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,G,y,b,,,,,,,,,,1,11,31,14,,,,,,,,,,,,,b,1,1.784721513691693,1558.7701305420605,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,D,y,b,,,,,,,,,,1,12,32,2,,,,,,,,,,,,,b,1,1.1008596348347055,1563.8407260681442,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,U,d,n,,,,,,,,,,1,13,33,6,,,,,,,,,,,,,n,1,1.6677287082056864,1568.2443807387217,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,U,g,n,,,,,,,,,,1,14,34,16,,,,,,,,,,,,,n,1,3.2692545464533396,1573.1813015085118,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,U,g,n,,,,,,,,,,1,15,35,7,,,,,,,,,,,,,n,1,1.2009609991782781,1579.7196992153467,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,G,g,v,,,,,,,,,,1,16,36,19,,,,,,,,,,,,,v,1,4.13653306174092,1584.2065218506868,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,G,d,b,,,,,,,,,,1,17,37,12,,,,,,,,,,,,,b,1,1.6846823323576245,1591.6122460684337,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,U,y,n,,,,,,,,,,1,18,38,8,,,,,,,,,,,,,n,1,1.6514271000796725,1596.5827667937892,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,G,d,b,,,,,,,,,,1,19,39,3,,,,,,,,,,,,,b,1,2.9356312269792397,1601.519904902255,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,U,y,n,,,,,,,,,,2,0,40,17,,,,,,,,,,,,,n,1,1.1842835762599861,1607.7414053118782,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,G,g,v,,,,,,,,,,2,1,41,13,,,,,,,,,,,,,v,1,2.0178166398118265,1612.228623684724,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,U,y,n,,,,,,,,,,2,2,42,8,,,,,,,,,,,,,n,1,1.6846418832155905,1617.532334561498,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,G,d,b,,,,,,,,,,2,3,43,12,,,,,,,,,,,,,b,1,5.387521499926152,1622.5028459292162,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,D,d,v,,,,,,,,,,2,4,44,0,,,,,,,,,,,,,v,1,2.568700755433383,1631.1762317820385,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,D,g,b,,,,,,,,,,2,5,45,10,,,,,,,,,,,,,v,0,5.804514728016329,1637.030766704439,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,D,d,v,,,,,,,,,,2,6,46,9,,,,,,,,,,,,,v,1,3.6361620766947453,1646.104465645698,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
,,,C,G,y,b,,,,,,,,,,2,7,47,5,,,,,,,,,,,,,b,1,1.734689244934998,1653.0264926790069,None,,,,,001,58,2019_Oct_24_1005,ACPT_experiment_5_30_19,3.1.0,59.927460465041285,
