facing_vig,person_vig,text_vig,facing_train,person_train,food_train,correct_key_train,facing_exp,person_exp,food_exp,showL_R,consistent,vig_random.thisRepN,vig_random.thisTrialN,vig_random.thisN,vig_random.thisIndex,trainTrials.thisRepN,trainTrials.thisTrialN,trainTrials.thisN,trainTrials.thisIndex,expBlock.thisRepN,expBlock.thisTrialN,expBlock.thisN,expBlock.thisIndex,breakLoop.thisRepN,breakLoop.thisTrialN,breakLoop.thisN,breakLoop.thisIndex,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,train_resp.keys,train_resp.corr,train_resp.rt,train_resp.started,train_resp.stopped,exp_resp.keys,exp_resp.rt,exp_resp.started,exp_resp.stopped,session,participant,date,expName,psychopyVersion,frameRate,
C,D,"is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,001,89,2019_Nov_01_1156,ACPT_experiment_5_30_19,3.1.0,59.95520815939781,
C,U,"did not report her food preferences, so her food preferences are unknown.",,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,001,89,2019_Nov_01_1156,ACPT_experiment_5_30_19,3.1.0,59.95520815939781,
C,G,"cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,001,89,2019_Nov_01_1156,ACPT_experiment_5_30_19,3.1.0,59.95520815939781,
,,,C,G,g,v,,,,,,,,,,0,0,0,19,,,,,,,,,,,,,v,1,10.04097485526836,1060.1609862291243,None,,,,,001,89,2019_Nov_01_1156,ACPT_experiment_5_30_19,3.1.0,59.95520815939781,
,,,C,U,g,n,,,,,,,,,,0,1,1,16,,,,,,,,,,,,,n,1,15.211565471656286,1073.4877521272392,None,,,,,001,89,2019_Nov_01_1156,ACPT_experiment_5_30_19,3.1.0,59.95520815939781,
,,,C,G,d,b,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,b,1,4.720230942379203,1091.9851068306216,None,,,,,001,89,2019_Nov_01_1156,ACPT_experiment_5_30_19,3.1.0,59.95520815939781,
,,,C,D,y,b,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,v,0,4.219877924246248,1099.9911568882599,None,,,,,001,89,2019_Nov_01_1156,ACPT_experiment_5_30_19,3.1.0,59.95520815939781,
,,,C,D,d,v,,,,,,,,,,0,4,4,18,,,,,,,,,,,,,b,0,9.106913933304895,1107.496843664736,None,,,,,001,89,2019_Nov_01_1156,ACPT_experiment_5_30_19,3.1.0,59.95520815939781,
,,,C,G,g,v,,,,,,,,,,0,5,5,13,,,,,,,,,,,,,b,0,11.742198963373085,1119.8896059931285,None,,,,,001,89,2019_Nov_01_1156,ACPT_experiment_5_30_19,3.1.0,59.95520815939781,
,,,C,D,d,v,,,,,,,,,,0,6,6,9,,,,,,,,,,,,,b,0,3.9196498132587294,1134.9176047531128,None,,,,,001,89,2019_Nov_01_1156,ACPT_experiment_5_30_19,3.1.0,59.95520815939781,
