facing_vig,person_vig,text_vig,facing_train,person_train,food_train,correct_key_train,facing_exp,person_exp,food_exp,showL_R,consistent,vig_random.thisRepN,vig_random.thisTrialN,vig_random.thisN,vig_random.thisIndex,trainTrials.thisRepN,trainTrials.thisTrialN,trainTrials.thisN,trainTrials.thisIndex,expBlock.thisRepN,expBlock.thisTrialN,expBlock.thisN,expBlock.thisIndex,breakLoop.thisRepN,breakLoop.thisTrialN,breakLoop.thisN,breakLoop.thisIndex,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,train_resp.keys,train_resp.corr,train_resp.rt,train_resp.started,train_resp.stopped,exp_resp.keys,exp_resp.rt,exp_resp.started,exp_resp.stopped,session,participant,date,expName,psychopyVersion,frameRate,
C,U,"did not report her food preferences, so her food preferences are unknown.",,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
C,D,"is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
C,G,"cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,U,y,n,,,,,,,,,,0,0,0,8,,,,,,,,,,,,,v,0,2.5686371990859698,2176.4823761093508,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,D,d,v,,,,,,,,,,0,1,1,18,,,,,,,,,,,,,v,1,4.203242756034342,2182.336794993814,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,G,g,v,,,,,,,,,,0,2,2,4,,,,,,,,,,,,,b,0,2.6186764249996486,2189.8258309056737,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,U,d,n,,,,,,,,,,0,3,3,6,,,,,,,,,,,,,v,0,3.2524853895170054,2195.7303022976216,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,U,d,n,,,,,,,,,,0,4,4,15,,,,,,,,,,,,,b,0,0.7173726878368143,2202.2517633549974,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,D,d,v,,,,,,,,,,0,5,5,0,,,,,,,,,,,,,v,1,2.0679937975064604,2206.2718801060473,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,G,g,v,,,,,,,,,,0,6,6,13,,,,,,,,,,,,,b,0,2.2683955046709343,2211.6256815483657,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,U,g,n,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,n,1,4.153176061416161,2217.179890734927,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,U,g,n,,,,,,,,,,0,8,8,16,,,,,,,,,,,,,n,1,1.0508297812675664,2224.635517457569,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,D,g,b,,,,,,,,,,0,9,9,1,,,,,,,,,,,,,v,0,1.0808373789304824,2228.9921626654427,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,G,y,b,,,,,,,,,,0,10,10,14,,,,,,,,,,,,,b,1,1.2175959087931005,2233.358818857779,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,D,y,b,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,b,1,0.7003967265754909,2237.8957284957023,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,D,y,b,,,,,,,,,,0,12,12,2,,,,,,,,,,,,,b,1,0.7005624443645502,2241.865241855907,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,G,y,b,,,,,,,,,,0,13,13,5,,,,,,,,,,,,,b,1,0.7003336391112498,2245.8684747111333,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,U,y,n,,,,,,,,,,0,14,14,17,,,,,,,,,,,,,b,0,0.4503823130521596,2249.8546374266834,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,G,g,v,,,,,,,,,,0,15,15,19,,,,,,,,,,,,,v,1,2.5016549139850213,2253.607742673176,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,G,d,b,,,,,,,,,,0,16,16,12,,,,,,,,,,,,,b,1,2.3351184972743795,2259.3785335394396,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,D,g,b,,,,,,,,,,0,17,17,10,,,,,,,,,,,,,v,0,1.0508104626183012,2264.999463001919,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,D,d,v,,,,,,,,,,0,18,18,9,,,,,,,,,,,,,v,1,2.201689114031524,2269.3194154538933,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,G,d,b,,,,,,,,,,0,19,19,3,,,,,,,,,,,,,v,0,1.0674884940840457,2274.806888668133,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,U,d,n,,,,,,,,,,1,0,20,6,,,,,,,,,,,,,n,1,1.4842545461460759,2279.1770457619564,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,U,g,n,,,,,,,,,,1,1,21,7,,,,,,,,,,,,,n,1,0.7839643739957864,2283.9471278752717,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,U,y,n,,,,,,,,,,1,2,22,17,,,,,,,,,,,,,n,1,0.5971303957517193,2288.036928201938,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,D,g,b,,,,,,,,,,1,3,23,1,,,,,,,,,,,,,v,0,1.8847983661253238,2291.919833340427,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,D,d,v,,,,,,,,,,1,4,24,9,,,,,,,,,,,,,v,1,1.401073271712903,2297.0737610180445,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,G,g,v,,,,,,,,,,1,5,25,13,,,,,,,,,,,,,b,0,1.851166408732297,2301.777580164094,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,D,g,b,,,,,,,,,,1,6,26,10,,,,,,,,,,,,,v,0,1.9181698236056945,2306.9145252396647,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,D,d,v,,,,,,,,,,1,7,27,18,,,,,,,,,,,,,b,0,1.1008439533079581,2312.118492746904,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,U,g,n,,,,,,,,,,1,8,28,16,,,,,,,,,,,,,n,1,0.8670882961887401,2316.522074424493,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,U,d,n,,,,,,,,,,1,9,29,15,,,,,,,,,,,,,n,1,1.0674893996456376,2320.658300484083,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,G,g,v,,,,,,,,,,1,10,30,4,,,,,,,,,,,,,v,1,2.6350858064979548,2325.0285276080103,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,G,d,b,,,,,,,,,,1,11,31,3,,,,,,,,,,,,,b,1,1.3510210660815574,2330.932766270604,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,U,y,n,,,,,,,,,,1,12,32,8,,,,,,,,,,,,,n,1,0.7836661423466467,2335.586543474055,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,G,y,b,,,,,,,,,,1,13,33,14,,,,,,,,,,,,,n,0,1.4677935476311177,2339.6560196760447,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,G,d,b,,,,,,,,,,1,14,34,12,,,,,,,,,,,,,b,1,2.702212679614604,2344.409626000004,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,G,y,b,,,,,,,,,,1,15,35,5,,,,,,,,,,,,,b,1,1.6512561197105242,2350.397498114168,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,D,d,v,,,,,,,,,,1,16,36,0,,,,,,,,,,,,,b,0,3.9363510874736676,2355.3345437674566,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,G,g,v,,,,,,,,,,1,17,37,19,,,,,,,,,,,,,v,1,3.1190795508778137,2362.5566819736778,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,D,y,b,,,,,,,,,,1,18,38,2,,,,,,,,,,,,,b,1,1.3510304235524018,2368.961557095212,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,D,y,b,,,,,,,,,,1,19,39,11,,,,,,,,,,,,,b,1,1.1339847944118446,2373.615337317201,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,G,y,b,,,,,,,,,,2,0,40,5,,,,,,,,,,,,,b,1,0.7172196479118611,2378.0351001747435,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,G,g,v,,,,,,,,,,2,1,41,19,,,,,,,,,,,,,v,1,2.9019629860713394,2382.0384030600744,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,G,y,b,,,,,,,,,,2,2,42,14,,,,,,,,,,,,,b,1,0.7672320088286142,2388.209486603875,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,U,d,n,,,,,,,,,,2,3,43,15,,,,,,,,,,,,,n,1,1.1508771421440542,2392.2625479909966,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,D,y,b,,,,,,,,,,2,4,44,2,,,,,,,,,,,,,b,1,0.8506749905895958,2396.6992152704265,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
,,,C,U,g,n,,,,,,,,,,2,5,45,7,,,,,,,,,,,,,n,1,1.5342542291996324,2400.8526340223752,None,,,,,001,87,2019_Nov_01_1002,ACPT_experiment_5_30_19,3.1.0,59.96313008728151,
