facing_vig,person_vig,text_vig,facing_train,person_train,food_train,correct_key_train,facing_exp,person_exp,food_exp,showL_R,consistent,vig_random.thisRepN,vig_random.thisTrialN,vig_random.thisN,vig_random.thisIndex,trainTrials.thisRepN,trainTrials.thisTrialN,trainTrials.thisN,trainTrials.thisIndex,expBlock.thisRepN,expBlock.thisTrialN,expBlock.thisN,expBlock.thisIndex,breakLoop.thisRepN,breakLoop.thisTrialN,breakLoop.thisN,breakLoop.thisIndex,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,train_resp.keys,train_resp.corr,train_resp.rt,train_resp.started,train_resp.stopped,exp_resp.keys,exp_resp.rt,exp_resp.started,exp_resp.stopped,session,participant,date,expName,psychopyVersion,frameRate,
C,D,"is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,001,90,2019_Nov_01_1403,ACPT_experiment_5_30_19,3.1.0,59.94121425454923,
C,G,"cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,001,90,2019_Nov_01_1403,ACPT_experiment_5_30_19,3.1.0,59.94121425454923,
C,U,"did not report her food preferences, so her food preferences are unknown.",,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,001,90,2019_Nov_01_1403,ACPT_experiment_5_30_19,3.1.0,59.94121425454923,
,,,C,D,d,v,,,,,,,,,,0,0,0,9,,,,,,,,,,,,,b,0,1.9348240086110309,545.7313796141771,None,,,,,001,90,2019_Nov_01_1403,ACPT_experiment_5_30_19,3.1.0,59.94121425454923,
,,,C,U,y,n,,,,,,,,,,0,1,1,17,,,,,,,,,,,,,b,0,2.702020700537105,550.9520293788355,None,,,,,001,90,2019_Nov_01_1403,ACPT_experiment_5_30_19,3.1.0,59.94121425454923,
,,,C,G,y,b,,,,,,,,,,0,2,2,5,,,,,,,,,,,,,b,1,2.3184646141198755,556.9398806650806,None,,,,,001,90,2019_Nov_01_1403,ACPT_experiment_5_30_19,3.1.0,59.94121425454923,
,,,C,U,g,n,,,,,,,,,,0,3,3,16,,,,,,,,,,,,,n,1,3.1190544970049814,562.5441127774448,None,,,,,001,90,2019_Nov_01_1403,ACPT_experiment_5_30_19,3.1.0,59.94121425454923,
,,,C,G,g,v,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,b,0,5.137268059239432,568.9489688821832,None,,,,,001,90,2019_Nov_01_1403,ACPT_experiment_5_30_19,3.1.0,59.94121425454923,
,,,C,G,d,b,,,,,,,,,,0,5,5,12,,,,,,,,,,,,,b,1,1.0842154258789378,577.3720005155683,None,,,,,001,90,2019_Nov_01_1403,ACPT_experiment_5_30_19,3.1.0,59.94121425454923,
,,,C,U,d,n,,,,,,,,,,0,6,6,15,,,,,,,,,,,,,n,1,1.0838701050270174,581.7589729843803,None,,,,,001,90,2019_Nov_01_1403,ACPT_experiment_5_30_19,3.1.0,59.94121425454923,
,,,C,D,g,b,,,,,,,,,,0,7,7,1,,,,,,,,,,,,,b,1,2.568572602351196,586.1286954085899,None,,,,,001,90,2019_Nov_01_1403,ACPT_experiment_5_30_19,3.1.0,59.94121425454923,
,,,C,U,y,n,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,n,1,1.1175008550017083,591.9830952762586,None,,,,,001,90,2019_Nov_01_1403,ACPT_experiment_5_30_19,3.1.0,59.94121425454923,
,,,C,D,d,v,,,,,,,,,,0,9,9,0,,,,,,,,,,,,,v,1,2.90221352480512,596.3864246039902,None,,,,,001,90,2019_Nov_01_1403,ACPT_experiment_5_30_19,3.1.0,59.94121425454923,
