facing_vig,person_vig,text_vig,facing_train,person_train,food_train,correct_key_train,facing_exp,person_exp,food_exp,showL_R,consistent,vig_random.thisRepN,vig_random.thisTrialN,vig_random.thisN,vig_random.thisIndex,trainTrials.thisRepN,trainTrials.thisTrialN,trainTrials.thisN,trainTrials.thisIndex,expBlock.thisRepN,expBlock.thisTrialN,expBlock.thisN,expBlock.thisIndex,breakLoop.thisRepN,breakLoop.thisTrialN,breakLoop.thisN,breakLoop.thisIndex,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,train_resp.keys,train_resp.corr,train_resp.rt,train_resp.started,train_resp.stopped,exp_resp.keys,exp_resp.rt,exp_resp.started,exp_resp.stopped,session,participant,date,expName,psychopyVersion,frameRate,
C,G,"cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
C,D,"is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
C,U,"did not report her food preferences, so her food preferences are unknown.",,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,U,y,n,,,,,,,,,,0,0,0,8,,,,,,,,,,,,,n,1,3.3859329419663027,459.29573851013265,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,G,y,b,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,b,1,1.9014827796881946,465.96751148262274,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,U,d,n,,,,,,,,,,0,2,2,15,,,,,,,,,,,,,v,0,3.0023484438690957,471.15480320161123,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,G,g,v,,,,,,,,,,0,3,3,19,,,,,,,,,,,,,v,1,1.9849050600814735,477.4429762813206,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,D,y,b,,,,,,,,,,0,4,4,2,,,,,,,,,,,,,b,1,2.6020190580143208,482.7136812250062,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,D,y,b,,,,,,,,,,0,5,5,11,,,,,,,,,,,,,b,1,1.284331049688035,488.6015228058652,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,D,d,v,,,,,,,,,,0,6,6,18,,,,,,,,,,,,,b,0,2.1516641954676743,493.1550277828758,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,U,d,n,,,,,,,,,,0,7,7,6,,,,,,,,,,,,,v,0,1.8847934335335594,498.592506652918,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,D,d,v,,,,,,,,,,0,8,8,9,,,,,,,,,,,,,v,1,1.3677267667058004,503.76313679655345,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,D,g,b,,,,,,,,,,0,9,9,1,,,,,,,,,,,,,b,1,1.8178027138110338,508.41697858508974,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,G,d,b,,,,,,,,,,0,10,10,3,,,,,,,,,,,,,v,0,3.519381906477747,513.5206122737284,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,G,y,b,,,,,,,,,,0,11,11,14,,,,,,,,,,,,,b,1,2.1516623843285743,520.3258302865947,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,D,g,b,,,,,,,,,,0,12,12,10,,,,,,,,,,,,,b,1,4.45344617535693,525.7633284754554,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,U,g,n,,,,,,,,,,0,13,13,16,,,,,,,,,,,,,n,1,0.96741458667384,533.5025947588044,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,U,y,n,,,,,,,,,,0,14,14,17,,,,,,,,,,,,,n,1,1.4842159216043456,537.7561222543129,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,D,d,v,,,,,,,,,,0,15,15,0,,,,,,,,,,,,,v,1,2.0182285126443276,542.5261724711665,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,G,g,v,,,,,,,,,,0,16,16,4,,,,,,,,,,,,,b,0,2.3184456682379277,547.8302497681741,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,U,g,n,,,,,,,,,,0,17,17,7,,,,,,,,,,,,,n,1,1.701303295790467,553.4345427114927,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,G,g,v,,,,,,,,,,0,18,18,13,,,,,,,,,,,,,v,1,6.25480133010069,558.4216908675116,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,G,d,b,,,,,,,,,,0,19,19,12,,,,,,,,,,,,,b,1,1.267649853660032,567.9623340392752,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,G,y,b,,,,,,,,,,1,0,20,14,,,,,,,,,,,,,b,1,1.484223468017717,572.5327707532408,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,G,g,v,,,,,,,,,,1,1,21,13,,,,,,,,,,,,,v,1,3.385937771671024,577.2861427926318,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,D,y,b,,,,,,,,,,1,2,22,11,,,,,,,,,,,,,b,1,1.9348382290438622,583.9579154632652,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,G,y,b,,,,,,,,,,1,3,23,5,,,,,,,,,,,,,b,1,1.0508220760968925,589.1785822522845,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,G,d,b,,,,,,,,,,1,4,24,12,,,,,,,,,,,,,b,1,4.37003264880309,593.4985767464211,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,G,d,b,,,,,,,,,,1,5,25,3,,,,,,,,,,,,,b,1,0.784107373993038,601.13759556778,None,,,,,001,93,2019_Nov_05_1200,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
