facing_vig,person_vig,text_vig,facing_train,person_train,food_train,correct_key_train,facing_exp,person_exp,food_exp,showL_R,consistent,vig_random.thisRepN,vig_random.thisTrialN,vig_random.thisN,vig_random.thisIndex,trainTrials.thisRepN,trainTrials.thisTrialN,trainTrials.thisN,trainTrials.thisIndex,expBlock.thisRepN,expBlock.thisTrialN,expBlock.thisN,expBlock.thisIndex,breakLoop.thisRepN,breakLoop.thisTrialN,breakLoop.thisN,breakLoop.thisIndex,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,train_resp.keys,train_resp.corr,train_resp.rt,train_resp.started,train_resp.stopped,exp_resp.keys,exp_resp.rt,exp_resp.started,exp_resp.stopped,session,participant,date,expName,psychopyVersion,frameRate,
C,G,"cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
C,U,"did not report her food preferences, so her food preferences are unknown.",,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
C,D,"is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
,,,C,D,y,b,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,v,0,2.0182218718000513,497.13941636641994,None,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
,,,C,U,d,n,,,,,,,,,,0,1,1,15,,,,,,,,,,,,,v,0,1.0508127185439662,502.4434906448623,None,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
,,,C,D,d,v,,,,,,,,,,0,2,2,18,,,,,,,,,,,,,v,1,1.5178327787216404,506.78014007350794,None,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
,,,C,G,y,b,,,,,,,,,,0,3,3,5,,,,,,,,,,,,,b,1,1.8514207783546226,511.58381620317596,None,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
,,,C,D,d,v,,,,,,,,,,0,4,4,9,,,,,,,,,,,,,v,1,1.0507891737343016,516.7210872751775,None,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
,,,C,D,g,b,,,,,,,,,,0,5,5,1,,,,,,,,,,,,,v,0,0.8503869197111271,521.0746913818748,None,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
,,,C,G,d,b,,,,,,,,,,0,6,6,3,,,,,,,,,,,,,v,0,0.8673461256112205,525.2109183321099,None,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
,,,C,G,g,v,,,,,,,,,,0,7,7,4,,,,,,,,,,,,,v,1,0.9507276553722477,529.3474329516257,None,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
,,,C,U,y,n,,,,,,,,,,0,8,8,17,,,,,,,,,,,,,b,0,1.1509071392692931,533.5839976189554,None,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
,,,C,D,d,v,,,,,,,,,,0,9,9,0,,,,,,,,,,,,,v,1,1.5011570161123018,538.0374193439329,None,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
,,,C,G,d,b,,,,,,,,,,0,10,10,12,,,,,,,,,,,,,v,0,1.3176919324614573,542.8244142775729,None,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
,,,C,G,g,v,,,,,,,,,,0,11,11,13,,,,,,,,,,,,,b,0,0.6669179119253386,547.4282106668852,None,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
,,,C,D,y,b,,,,,,,,,,0,12,12,11,,,,,,,,,,,,,b,1,0.8673337494929001,551.3809686093346,None,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
,,,C,U,y,n,,,,,,,,,,0,13,13,8,,,,,,,,,,,,,v,0,1.3676579434149971,555.55089331424,None,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
,,,C,G,y,b,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,b,1,1.200938653092635,560.2043879677567,None,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
,,,C,U,g,n,,,,,,,,,,0,15,15,16,,,,,,,,,,,,,b,0,1.4840236389891288,564.7082755781157,None,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
,,,C,U,d,n,,,,,,,,,,0,16,16,6,,,,,,,,,,,,,b,0,0.7672667977130914,569.4614818982673,None,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
,,,C,D,g,b,,,,,,,,,,0,17,17,10,,,,,,,,,,,,,b,1,1.8511596724492847,573.5315412915597,None,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
,,,C,G,g,v,,,,,,,,,,0,18,18,19,,,,,,,,,,,,,v,1,2.602016039449154,578.6685379759674,None,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
,,,C,U,g,n,,,,,,,,,,0,19,19,7,,,,,,,,,,,,,b,0,0.9674230386563067,584.5563804623962,None,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
,,,C,G,g,v,,,,,,,,,,1,0,20,19,,,,,,,,,,,,,v,1,1.1475667948143382,588.8296463569541,None,,,,,001,94,2019_Nov_05_1301,ACPT_experiment_5_30_19,3.1.0,59.95283881048758,
