3.7666 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
439.6163 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
439.7195 	EXP 	Created background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='train_background.png', interpolate=True, mask=None, maskParams=None, name='background', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
439.7207 	EXP 	Created person_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='person_img', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.  ]), size=array([0.4, 1.7]), texRes=128, units='norm', win=Window(...))
439.7218 	EXP 	Created food = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='food', opacity=1.0, ori=0.0, pos=array([-0.45, -0.  ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
439.7380 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
439.7689 	EXP 	Created exp_instr1b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr1b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
439.7945 	EXP 	Created exp_instr2b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr2b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
439.8288 	EXP 	Created exp_instr3b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr3b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
439.8585 	EXP 	Created exp_middle = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_middle', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
439.8602 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
439.8614 	EXP 	Created Background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Background', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
439.8625 	EXP 	Created Person = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Person', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([0.2 , 1.05]), texRes=128, units='norm', win=Window(...))
439.8636 	EXP 	Created TablelL = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TablelL', opacity=1.0, ori=0.0, pos=array([-0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
439.8647 	EXP 	Created TableR = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TableR', opacity=1.0, ori=0.0, pos=array([ 0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
439.8805 	EXP 	Created end_instruct = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='end_instruct', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
439.9044 	EXP 	instr1: autoDraw = True
453.1812 	DATA 	Keypress: space
453.2047 	EXP 	Imported vig_targ_order.xlsx as conditions, 3 conditions, 3 params
453.2050 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
453.2052 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_vig', 'C'), ('person_vig', 'D'), ('text_vig', 'is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.')])
453.3948 	EXP 	instr1: autoDraw = False
453.3948 	EXP 	vig_text_corr: text = 'Chris is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.'
453.3948 	EXP 	train_targ: image = 'red_center.png'
453.3948 	EXP 	vig_text_corr: autoDraw = True
453.3948 	EXP 	vig_back: autoDraw = True
453.3948 	EXP 	train_targ: autoDraw = True
476.6457 	DATA 	Keypress: space
476.6460 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_vig', 'C'), ('person_vig', 'G'), ('text_vig', 'cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.')])
476.6957 	EXP 	vig_text_corr: autoDraw = False
476.6957 	EXP 	vig_back: autoDraw = False
476.6957 	EXP 	train_targ: autoDraw = False
476.6957 	EXP 	vig_text_corr: text = 'Jordan cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.'
476.6957 	EXP 	train_targ: image = 'blue_center_nf.png'
476.6957 	EXP 	vig_text_corr: autoDraw = True
476.6957 	EXP 	vig_back: autoDraw = True
476.6957 	EXP 	train_targ: autoDraw = True
490.4895 	DATA 	Keypress: space
490.4898 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_vig', 'C'), ('person_vig', 'U'), ('text_vig', 'did not report her food preferences, so her food preferences are unknown.')])
490.5396 	EXP 	vig_text_corr: autoDraw = False
490.5396 	EXP 	vig_back: autoDraw = False
490.5396 	EXP 	train_targ: autoDraw = False
490.5396 	EXP 	vig_text_corr: text = 'Alex did not report her food preferences, so her food preferences are unknown.'
490.5396 	EXP 	train_targ: image = 'green_center_nf.png'
490.5396 	EXP 	vig_text_corr: autoDraw = True
490.5396 	EXP 	vig_back: autoDraw = True
490.5396 	EXP 	train_targ: autoDraw = True
495.1430 	DATA 	Keypress: space
495.1596 	EXP 	vig_text_corr: autoDraw = False
495.1596 	EXP 	vig_back: autoDraw = False
495.1596 	EXP 	train_targ: autoDraw = False
495.1596 	EXP 	text_7: autoDraw = True
504.0332 	DATA 	Keypress: space
504.0498 	EXP 	text_7: autoDraw = False
504.0498 	EXP 	dairy1_ex: autoDraw = True
504.0498 	EXP 	dairy2_ex: autoDraw = True
504.0498 	EXP 	dairy3_ex: autoDraw = True
504.0498 	EXP 	dairy4_ex: autoDraw = True
504.0498 	EXP 	dairy5_ex: autoDraw = True
504.0498 	EXP 	text_5: autoDraw = True
511.5721 	DATA 	Keypress: space
511.5888 	EXP 	dairy1_ex: autoDraw = False
511.5888 	EXP 	dairy2_ex: autoDraw = False
511.5888 	EXP 	dairy3_ex: autoDraw = False
511.5888 	EXP 	dairy4_ex: autoDraw = False
511.5888 	EXP 	dairy5_ex: autoDraw = False
511.5888 	EXP 	text_5: autoDraw = False
511.5888 	EXP 	wheat1_ex: autoDraw = True
511.5888 	EXP 	wheat2_ex: autoDraw = True
511.5888 	EXP 	wheat3_ex: autoDraw = True
511.5888 	EXP 	wheat4_ex: autoDraw = True
511.5888 	EXP 	wheat5_ex: autoDraw = True
511.5888 	EXP 	text_8: autoDraw = True
516.5093 	DATA 	Keypress: space
516.5425 	EXP 	wheat1_ex: autoDraw = False
516.5425 	EXP 	wheat2_ex: autoDraw = False
516.5425 	EXP 	wheat3_ex: autoDraw = False
516.5425 	EXP 	wheat4_ex: autoDraw = False
516.5425 	EXP 	wheat5_ex: autoDraw = False
516.5425 	EXP 	text_8: autoDraw = False
516.5425 	EXP 	insect1_ex: autoDraw = True
516.5425 	EXP 	insect2_exp: autoDraw = True
516.5425 	EXP 	insect3_ex: autoDraw = True
516.5425 	EXP 	insect4_ex: autoDraw = True
516.5425 	EXP 	insect5_ex: autoDraw = True
516.5425 	EXP 	text_9: autoDraw = True
519.8951 	DATA 	Keypress: space
519.9450 	EXP 	insect1_ex: autoDraw = False
519.9450 	EXP 	insect2_exp: autoDraw = False
519.9450 	EXP 	insect3_ex: autoDraw = False
519.9450 	EXP 	insect4_ex: autoDraw = False
519.9450 	EXP 	insect5_ex: autoDraw = False
519.9450 	EXP 	text_9: autoDraw = False
519.9450 	EXP 	train_instr1: autoDraw = True
524.7489 	DATA 	Keypress: space
524.7655 	EXP 	train_instr1: autoDraw = False
524.7655 	EXP 	train_instr2: autoDraw = True
544.3137 	DATA 	Keypress: space
544.3198 	EXP 	Imported training trials.xlsx as conditions, 20 conditions, 4 params
544.3205 	EXP 	Created sequence: random, trialTypes=20, nReps=50, seed=None
544.3209 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_train', 'C'), ('person_train', 'D'), ('food_train', 'd'), ('correct_key_train', 'v')])
544.3303 	EXP 	train_instr2: autoDraw = False
544.8472 	EXP 	text_4: autoDraw = True
545.3311 	EXP 	text_4: autoDraw = False
545.3311 	EXP 	person_img: image = 'red_center.png'
545.3311 	EXP 	food: image = 'dairy3_t.png'
545.7314 	EXP 	background: autoDraw = True
545.7314 	EXP 	person_img: autoDraw = True
545.7314 	EXP 	food: autoDraw = True
547.6662 	DATA 	Keypress: b
547.6827 	EXP 	background: autoDraw = False
547.6827 	EXP 	person_img: autoDraw = False
547.6827 	EXP 	food: autoDraw = False
547.6827 	EXP 	text_6: text = 'Incorrect'
547.6827 	EXP 	text_6: autoDraw = True
549.6680 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_train', 'C'), ('person_train', 'U'), ('food_train', 'y'), ('correct_key_train', 'n')])
549.6842 	EXP 	text_6: autoDraw = False
549.6842 	EXP 	text_6: autoDraw = False
550.2013 	EXP 	text_4: autoDraw = True
550.7017 	EXP 	text_4: autoDraw = False
550.7017 	EXP 	text_4: autoDraw = False
550.7017 	EXP 	person_img: image = 'green_center_nf.png'
550.7017 	EXP 	food: image = 'insect1_t.png'
550.9520 	EXP 	background: autoDraw = True
550.9520 	EXP 	person_img: autoDraw = True
550.9520 	EXP 	food: autoDraw = True
553.6540 	DATA 	Keypress: b
553.6706 	EXP 	background: autoDraw = False
553.6706 	EXP 	person_img: autoDraw = False
553.6706 	EXP 	food: autoDraw = False
553.6706 	EXP 	text_6: text = 'Incorrect'
553.6706 	EXP 	text_6: autoDraw = True
555.6559 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'y'), ('correct_key_train', 'b')])
555.6721 	EXP 	text_6: autoDraw = False
555.6721 	EXP 	text_6: autoDraw = False
556.1892 	EXP 	text_4: autoDraw = True
556.7563 	EXP 	text_4: autoDraw = False
556.7563 	EXP 	text_4: autoDraw = False
556.7563 	EXP 	person_img: image = 'blue_center_nf.png'
556.7563 	EXP 	food: image = 'insect5_t.png'
556.9399 	EXP 	background: autoDraw = True
556.9399 	EXP 	person_img: autoDraw = True
556.9399 	EXP 	food: autoDraw = True
559.2583 	DATA 	Keypress: b
559.2748 	EXP 	background: autoDraw = False
559.2748 	EXP 	person_img: autoDraw = False
559.2748 	EXP 	food: autoDraw = False
559.2748 	EXP 	text_6: text = 'Correct'
559.2748 	EXP 	text_6: autoDraw = True
561.2601 	EXP 	New trial (rep=0, index=3): OrderedDict([('facing_train', 'C'), ('person_train', 'U'), ('food_train', 'g'), ('correct_key_train', 'n')])
561.2763 	EXP 	text_6: autoDraw = False
561.2763 	EXP 	text_6: autoDraw = False
561.7934 	EXP 	text_4: autoDraw = True
562.2938 	EXP 	text_4: autoDraw = False
562.2938 	EXP 	text_4: autoDraw = False
562.2938 	EXP 	person_img: image = 'green_center_nf.png'
562.2938 	EXP 	food: image = 'wheat2_t.png'
562.5441 	EXP 	background: autoDraw = True
562.5441 	EXP 	person_img: autoDraw = True
562.5441 	EXP 	food: autoDraw = True
565.6631 	DATA 	Keypress: n
565.6797 	EXP 	background: autoDraw = False
565.6797 	EXP 	person_img: autoDraw = False
565.6797 	EXP 	food: autoDraw = False
565.6797 	EXP 	text_6: text = 'Correct'
565.6797 	EXP 	text_6: autoDraw = True
567.6650 	EXP 	New trial (rep=0, index=4): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'g'), ('correct_key_train', 'v')])
567.6812 	EXP 	text_6: autoDraw = False
567.6812 	EXP 	text_6: autoDraw = False
568.1983 	EXP 	text_4: autoDraw = True
568.6986 	EXP 	text_4: autoDraw = False
568.6986 	EXP 	text_4: autoDraw = False
568.6986 	EXP 	person_img: image = 'blue_center_nf.png'
