facing_vig,person_vig,text_vig,facing_train,person_train,food_train,correct_key_train,facing_exp,person_exp,food_exp,showL_R,consistent,vig_random.thisRepN,vig_random.thisTrialN,vig_random.thisN,vig_random.thisIndex,trainTrials.thisRepN,trainTrials.thisTrialN,trainTrials.thisN,trainTrials.thisIndex,expBlock.thisRepN,expBlock.thisTrialN,expBlock.thisN,expBlock.thisIndex,breakLoop.thisRepN,breakLoop.thisTrialN,breakLoop.thisN,breakLoop.thisIndex,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,train_resp.keys,train_resp.corr,train_resp.rt,train_resp.started,train_resp.stopped,exp_resp.keys,exp_resp.rt,exp_resp.started,exp_resp.stopped,session,participant,date,expName,psychopyVersion,frameRate,
C,U,"did not report her food preferences, so her food preferences are unknown.",,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
C,G,"cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
C,D,"is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,D,y,b,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,b,1,3.1022421299962843,1161.1602489954214,None,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,U,y,n,,,,,,,,,,0,1,1,17,,,,,,,,,,,,,v,0,4.486782305894167,1167.548489026911,None,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,U,y,n,,,,,,,,,,0,2,2,8,,,,,,,,,,,,,b,0,1.0341614063133875,1175.3043990760775,None,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,G,g,v,,,,,,,,,,0,3,3,4,,,,,,,,,,,,,v,1,5.470911896528378,1179.624391155362,None,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,G,y,b,,,,,,,,,,0,4,4,14,,,,,,,,,,,,,v,0,2.7354287811758695,1188.3644223431795,None,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,D,d,v,,,,,,,,,,0,5,5,9,,,,,,,,,,,,,v,1,1.918147977319677,1194.385702323571,None,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,D,y,b,,,,,,,,,,0,6,6,11,,,,,,,,,,,,,b,1,2.551964301238513,1199.5730088335297,None,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,D,g,b,,,,,,,,,,0,7,7,1,,,,,,,,,,,,,b,1,4.370019970828707,1205.394140421247,None,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,G,g,v,,,,,,,,,,0,8,8,19,,,,,,,,,,,,,v,1,1.4511215781542433,1213.0500055541604,None,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,D,g,b,,,,,,,,,,0,9,9,10,,,,,,,,,,,,,b,1,1.6679442241561446,1217.786968068408,None,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,G,y,b,,,,,,,,,,0,10,10,5,,,,,,,,,,,,,b,1,0.8006418677432521,1222.7407559453663,None,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,D,d,v,,,,,,,,,,0,11,11,18,,,,,,,,,,,,,b,0,4.16985739089705,1226.8439172285223,None,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,G,g,v,,,,,,,,,,0,12,12,13,,,,,,,,,,,,,b,0,1.1508881223073786,1234.2996149517996,None,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,U,d,n,,,,,,,,,,0,13,13,15,,,,,,,,,,,,,v,0,1.9480631677065503,1238.7898224238356,None,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,G,d,b,,,,,,,,,,0,14,14,3,,,,,,,,,,,,,v,0,0.8840240012170852,1244.023726829492,None,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,D,d,v,,,,,,,,,,0,15,15,0,,,,,,,,,,,,,v,1,2.5016943207501754,1248.2105056942216,None,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,G,d,b,,,,,,,,,,0,16,16,12,,,,,,,,,,,,,b,1,1.15089385758165,1253.9980379325,None,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,U,d,n,,,,,,,,,,0,17,17,6,,,,,,,,,,,,,v,0,2.0847036613990895,1258.4516896721595,None,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
,,,C,U,g,n,,,,,,,,,,0,18,18,7,,,,,,,,,,,,,b,0,0.717226228194022,1263.8222357789348,None,,,,,001,95,2019_Nov_07_1103,ACPT_experiment_5_30_19,3.1.0,59.955008840755866,
