facing_vig,person_vig,text_vig,facing_train,person_train,food_train,correct_key_train,facing_exp,person_exp,food_exp,showL_R,consistent,vig_random.thisRepN,vig_random.thisTrialN,vig_random.thisN,vig_random.thisIndex,trainTrials.thisRepN,trainTrials.thisTrialN,trainTrials.thisN,trainTrials.thisIndex,expBlock.thisRepN,expBlock.thisTrialN,expBlock.thisN,expBlock.thisIndex,breakLoop.thisRepN,breakLoop.thisTrialN,breakLoop.thisN,breakLoop.thisIndex,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,train_resp.keys,train_resp.corr,train_resp.rt,train_resp.started,train_resp.stopped,exp_resp.keys,exp_resp.rt,exp_resp.started,exp_resp.stopped,session,participant,date,expName,psychopyVersion,frameRate,
C,U,"did not report her food preferences, so her food preferences are unknown.",,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,001,12,2019_Jun_06_1502,ACPT_experiment_5_30_19,3.1.0,59.94640165416856,
C,D,"is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,001,12,2019_Jun_06_1502,ACPT_experiment_5_30_19,3.1.0,59.94640165416856,
C,G,"cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,001,12,2019_Jun_06_1502,ACPT_experiment_5_30_19,3.1.0,59.94640165416856,
,,,C,G,y,b,,,,,,,,,,0,0,0,5,,,,,,,,,,,,,b,1,4.420138239056541,2842.579381202433,None,,,,,001,12,2019_Jun_06_1502,ACPT_experiment_5_30_19,3.1.0,59.94640165416856,
,,,C,G,g,v,,,,,,,,,,0,1,1,4,,,,,,,,,,,,,b,0,8.389873617943522,2850.2686337166106,None,,,,,001,12,2019_Jun_06_1502,ACPT_experiment_5_30_19,3.1.0,59.94640165416856,
,,,C,D,g,b,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,b,1,11.358781301201816,2861.944335808972,None,,,,,001,12,2019_Jun_06_1502,ACPT_experiment_5_30_19,3.1.0,59.94640165416856,
,,,C,U,d,n,,,,,,,,,,0,3,3,15,,,,,,,,,,,,,b,0,3.7529105183166394,2876.588969733266,None,,,,,001,12,2019_Jun_06_1502,ACPT_experiment_5_30_19,3.1.0,59.94640165416856,
,,,C,G,y,b,,,,,,,,,,0,4,4,14,,,,,,,,,,,,,v,0,3.7695890983231948,2883.6277361951124,None,,,,,001,12,2019_Jun_06_1502,ACPT_experiment_5_30_19,3.1.0,59.94640165416856,
,,,C,G,g,v,,,,,,,,,,0,5,5,19,,,,,,,,,,,,,b,0,1.784744501048408,2890.666480319438,None,,,,,001,12,2019_Jun_06_1502,ACPT_experiment_5_30_19,3.1.0,59.94640165416856,
,,,C,D,y,b,,,,,,,,,,0,6,6,11,,,,,,,,,,,,,v,0,7.872768813926086,2895.737081971447,None,,,,,001,12,2019_Jun_06_1502,ACPT_experiment_5_30_19,3.1.0,59.94640165416856,
