5.9617 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
2074.9753 	EXP 	instr1: autoDraw = True
2092.7055 	DATA 	Keypress: space
2092.7296 	EXP 	Imported vig_targ_order.xlsx as conditions, 3 conditions, 3 params
2092.7298 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
2092.7300 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_vig', 'C'), ('person_vig', 'U'), ('text_vig', 'did not report her food preferences, so her food preferences are unknown.')])
2092.9024 	EXP 	instr1: autoDraw = False
2092.9024 	EXP 	vig_text_corr: text = 'Jordan did not report her food preferences, so her food preferences are unknown.'
2092.9024 	EXP 	train_targ: image = 'red_center.png'
2092.9024 	EXP 	vig_text_corr: autoDraw = True
2092.9024 	EXP 	vig_back: autoDraw = True
2092.9024 	EXP 	train_targ: autoDraw = True
2099.8243 	DATA 	Keypress: space
2099.8246 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_vig', 'C'), ('person_vig', 'D'), ('text_vig', 'is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.')])
2099.8910 	EXP 	vig_text_corr: autoDraw = False
2099.8910 	EXP 	vig_back: autoDraw = False
2099.8910 	EXP 	train_targ: autoDraw = False
2099.8910 	EXP 	vig_text_corr: text = 'Alex is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.'
2099.8910 	EXP 	train_targ: image = 'blue_center_nf.png'
2099.8910 	EXP 	vig_text_corr: autoDraw = True
2099.8910 	EXP 	vig_back: autoDraw = True
2099.8910 	EXP 	train_targ: autoDraw = True
2126.6613 	DATA 	Keypress: space
2126.6616 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_vig', 'C'), ('person_vig', 'G'), ('text_vig', 'cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.')])
2126.7113 	EXP 	vig_text_corr: autoDraw = False
2126.7113 	EXP 	vig_back: autoDraw = False
2126.7113 	EXP 	train_targ: autoDraw = False
2126.7113 	EXP 	vig_text_corr: text = 'Chris cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.'
2126.7113 	EXP 	train_targ: image = 'green_center_nf.png'
2126.7113 	EXP 	vig_text_corr: autoDraw = True
2126.7113 	EXP 	vig_back: autoDraw = True
2126.7113 	EXP 	train_targ: autoDraw = True
2140.8553 	DATA 	Keypress: space
2140.8719 	EXP 	vig_text_corr: autoDraw = False
2140.8719 	EXP 	vig_back: autoDraw = False
2140.8719 	EXP 	train_targ: autoDraw = False
2140.8719 	EXP 	text_7: autoDraw = True
2147.1936 	DATA 	Keypress: space
2147.2102 	EXP 	text_7: autoDraw = False
2147.2102 	EXP 	dairy1_ex: autoDraw = True
2147.2102 	EXP 	dairy2_ex: autoDraw = True
2147.2102 	EXP 	dairy3_ex: autoDraw = True
2147.2102 	EXP 	dairy4_ex: autoDraw = True
2147.2102 	EXP 	dairy5_ex: autoDraw = True
2147.2102 	EXP 	text_5: autoDraw = True
2150.5794 	DATA 	Keypress: space
2150.6293 	EXP 	dairy1_ex: autoDraw = False
2150.6293 	EXP 	dairy2_ex: autoDraw = False
2150.6293 	EXP 	dairy3_ex: autoDraw = False
2150.6293 	EXP 	dairy4_ex: autoDraw = False
2150.6293 	EXP 	dairy5_ex: autoDraw = False
2150.6293 	EXP 	text_5: autoDraw = False
2150.6293 	EXP 	wheat1_ex: autoDraw = True
2150.6293 	EXP 	wheat2_ex: autoDraw = True
2150.6293 	EXP 	wheat3_ex: autoDraw = True
2150.6293 	EXP 	wheat4_ex: autoDraw = True
2150.6293 	EXP 	wheat5_ex: autoDraw = True
2150.6293 	EXP 	text_8: autoDraw = True
2152.0305 	DATA 	Keypress: space
2152.0637 	EXP 	wheat1_ex: autoDraw = False
2152.0637 	EXP 	wheat2_ex: autoDraw = False
2152.0637 	EXP 	wheat3_ex: autoDraw = False
2152.0637 	EXP 	wheat4_ex: autoDraw = False
2152.0637 	EXP 	wheat5_ex: autoDraw = False
2152.0637 	EXP 	text_8: autoDraw = False
2152.0637 	EXP 	insect1_ex: autoDraw = True
2152.0637 	EXP 	insect2_exp: autoDraw = True
2152.0637 	EXP 	insect3_ex: autoDraw = True
2152.0637 	EXP 	insect4_ex: autoDraw = True
2152.0637 	EXP 	insect5_ex: autoDraw = True
2152.0637 	EXP 	text_9: autoDraw = True
2154.3489 	DATA 	Keypress: space
2154.3655 	EXP 	insect1_ex: autoDraw = False
2154.3655 	EXP 	insect2_exp: autoDraw = False
2154.3655 	EXP 	insect3_ex: autoDraw = False
2154.3655 	EXP 	insect4_ex: autoDraw = False
2154.3655 	EXP 	insect5_ex: autoDraw = False
2154.3655 	EXP 	text_9: autoDraw = False
2154.3655 	EXP 	train_instr1: autoDraw = True
2161.6379 	DATA 	Keypress: space
2161.6545 	EXP 	train_instr1: autoDraw = False
2161.6545 	EXP 	train_instr2: autoDraw = True
2175.0814 	DATA 	Keypress: space
2175.0880 	EXP 	Imported training trials.xlsx as conditions, 20 conditions, 4 params
2175.0887 	EXP 	Created sequence: random, trialTypes=20, nReps=50, seed=None
2175.0891 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_train', 'C'), ('person_train', 'U'), ('food_train', 'y'), ('correct_key_train', 'n')])
2175.0980 	EXP 	train_instr2: autoDraw = False
2175.6149 	EXP 	text_4: autoDraw = True
2176.1184 	EXP 	text_4: autoDraw = False
2176.1184 	EXP 	person_img: image = 'red_center.png'
2176.1184 	EXP 	food: image = 'insect4_t.png'
2176.4824 	EXP 	background: autoDraw = True
2176.4824 	EXP 	person_img: autoDraw = True
2176.4824 	EXP 	food: autoDraw = True
2179.0510 	DATA 	Keypress: v
2179.0675 	EXP 	background: autoDraw = False
2179.0675 	EXP 	person_img: autoDraw = False
2179.0675 	EXP 	food: autoDraw = False
2179.0675 	EXP 	text_6: text = 'Incorrect'
2179.0675 	EXP 	text_6: autoDraw = True
2181.0528 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_train', 'C'), ('person_train', 'D'), ('food_train', 'd'), ('correct_key_train', 'v')])
2181.0690 	EXP 	text_6: autoDraw = False
2181.0690 	EXP 	text_6: autoDraw = False
2181.5861 	EXP 	text_4: autoDraw = True
2182.1032 	EXP 	text_4: autoDraw = False
2182.1032 	EXP 	text_4: autoDraw = False
2182.1032 	EXP 	person_img: image = 'blue_center_nf.png'
2182.1032 	EXP 	food: image = 'dairy1_t.png'
2182.3368 	EXP 	background: autoDraw = True
2182.3368 	EXP 	person_img: autoDraw = True
2182.3368 	EXP 	food: autoDraw = True
2186.5400 	DATA 	Keypress: v
2186.5565 	EXP 	background: autoDraw = False
2186.5565 	EXP 	person_img: autoDraw = False
2186.5565 	EXP 	food: autoDraw = False
2186.5565 	EXP 	text_6: text = 'Correct'
2186.5565 	EXP 	text_6: autoDraw = True
2188.5418 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'g'), ('correct_key_train', 'v')])
2188.5581 	EXP 	text_6: autoDraw = False
2188.5581 	EXP 	text_6: autoDraw = False
2189.0751 	EXP 	text_4: autoDraw = True
2189.5755 	EXP 	text_4: autoDraw = False
2189.5755 	EXP 	text_4: autoDraw = False
2189.5755 	EXP 	person_img: image = 'green_center_nf.png'
2189.5755 	EXP 	food: image = 'wheat2_t.png'
2189.8258 	EXP 	background: autoDraw = True
2189.8258 	EXP 	person_img: autoDraw = True
2189.8258 	EXP 	food: autoDraw = True
2192.4444 	DATA 	Keypress: b
2192.4610 	EXP 	background: autoDraw = False
2192.4610 	EXP 	person_img: autoDraw = False
2192.4610 	EXP 	food: autoDraw = False
2192.4610 	EXP 	text_6: text = 'Incorrect'
2192.4610 	EXP 	text_6: autoDraw = True
2194.4464 	EXP 	New trial (rep=0, index=3): OrderedDict([('facing_train', 'C'), ('person_train', 'U'), ('food_train', 'd'), ('correct_key_train', 'n')])
2194.4625 	EXP 	text_6: autoDraw = False
2194.4625 	EXP 	text_6: autoDraw = False
2194.9796 	EXP 	text_4: autoDraw = True
2195.4633 	EXP 	text_4: autoDraw = False
2195.4633 	EXP 	text_4: autoDraw = False
2195.4633 	EXP 	person_img: image = 'red_center.png'
2195.4633 	EXP 	food: image = 'dairy4_t.png'
2195.7303 	EXP 	background: autoDraw = True
2195.7303 	EXP 	person_img: autoDraw = True
2195.7303 	EXP 	food: autoDraw = True
2198.9827 	DATA 	Keypress: v
2198.9993 	EXP 	background: autoDraw = False
2198.9993 	EXP 	person_img: autoDraw = False
2198.9993 	EXP 	food: autoDraw = False
2198.9993 	EXP 	text_6: text = 'Incorrect'
2198.9993 	EXP 	text_6: autoDraw = True
