facing_vig,person_vig,text_vig,facing_train,person_train,food_train,correct_key_train,facing_exp,person_exp,food_exp,showL_R,consistent,vig_random.thisRepN,vig_random.thisTrialN,vig_random.thisN,vig_random.thisIndex,trainTrials.thisRepN,trainTrials.thisTrialN,trainTrials.thisN,trainTrials.thisIndex,expBlock.thisRepN,expBlock.thisTrialN,expBlock.thisN,expBlock.thisIndex,breakLoop.thisRepN,breakLoop.thisTrialN,breakLoop.thisN,breakLoop.thisIndex,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,train_resp.keys,train_resp.corr,train_resp.rt,train_resp.started,train_resp.stopped,exp_resp.keys,exp_resp.rt,exp_resp.started,exp_resp.stopped,session,participant,date,expName,psychopyVersion,frameRate,
C,G,"cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2019_Jun_04_1628,ACPT_experiment_5_30_19,3.1.0,59.94857123177912,
C,D,"is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2019_Jun_04_1628,ACPT_experiment_5_30_19,3.1.0,59.94857123177912,
C,U,"did not report her food preferences, so her food preferences are unknown.",,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2019_Jun_04_1628,ACPT_experiment_5_30_19,3.1.0,59.94857123177912,
,,,C,D,g,b,,,,,,,,,,0,0,0,10,,,,,,,,,,,,,v,0,5.037249019867886,931.3505070616739,None,,,,,001,5,2019_Jun_04_1628,ACPT_experiment_5_30_19,3.1.0,59.94857123177912,
,,,C,U,d,n,,,,,,,,,,0,1,1,6,,,,,,,,,,,,,b,0,3.4026793551820447,939.6736032711779,None,,,,,001,5,2019_Jun_04_1628,ACPT_experiment_5_30_19,3.1.0,59.94857123177912,
,,,C,G,d,b,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,b,1,1.284336388540396,946.3620996301615,None,,,,,001,5,2019_Jun_04_1628,ACPT_experiment_5_30_19,3.1.0,59.94857123177912,
,,,C,G,d,b,,,,,,,,,,0,3,3,12,,,,,,,,,,,,,b,1,2.218144283466245,950.9492165568081,None,,,,,001,5,2019_Jun_04_1628,ACPT_experiment_5_30_19,3.1.0,59.94857123177912,
,,,C,D,y,b,,,,,,,,,,0,4,4,2,,,,,,,,,,,,,n,0,3.002334874418011,956.4532219153989,None,,,,,001,5,2019_Jun_04_1628,ACPT_experiment_5_30_19,3.1.0,59.94857123177912,
,,,C,U,y,n,,,,,,,,,,0,5,5,17,,,,,,,,,,,,,n,1,1.7179906375604332,962.7414205816676,None,,,,,001,5,2019_Jun_04_1628,ACPT_experiment_5_30_19,3.1.0,59.94857123177912,
,,,C,U,y,n,,,,,,,,,,0,6,6,8,,,,,,,,,,,,,v,0,3.7695887964655412,967.7452680683346,None,,,,,001,5,2019_Jun_04_1628,ACPT_experiment_5_30_19,3.1.0,59.94857123177912,
