facing_vig,person_vig,text_vig,facing_train,person_train,food_train,correct_key_train,facing_exp,person_exp,food_exp,showL_R,consistent,vig_random.thisRepN,vig_random.thisTrialN,vig_random.thisN,vig_random.thisIndex,trainTrials.thisRepN,trainTrials.thisTrialN,trainTrials.thisN,trainTrials.thisIndex,expBlock.thisRepN,expBlock.thisTrialN,expBlock.thisN,expBlock.thisIndex,breakLoop.thisRepN,breakLoop.thisTrialN,breakLoop.thisN,breakLoop.thisIndex,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,train_resp.keys,train_resp.corr,train_resp.rt,train_resp.started,train_resp.stopped,exp_resp.keys,exp_resp.rt,exp_resp.started,exp_resp.stopped,session,participant,date,expName,psychopyVersion,frameRate,
C,G,"cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,001,82,2019_Oct_31_1005,ACPT_experiment_5_30_19,3.1.0,59.95272877167524,
C,U,"did not report her food preferences, so her food preferences are unknown.",,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,001,82,2019_Oct_31_1005,ACPT_experiment_5_30_19,3.1.0,59.95272877167524,
C,D,"is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.",,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,001,82,2019_Oct_31_1005,ACPT_experiment_5_30_19,3.1.0,59.95272877167524,
,,,C,D,g,b,,,,,,,,,,0,0,0,10,,,,,,,,,,,,,b,1,6.588618611145648,182.89674328437832,None,,,,,001,82,2019_Oct_31_1005,ACPT_experiment_5_30_19,3.1.0,59.95272877167524,
,,,C,D,y,b,,,,,,,,,,0,1,1,11,,,,,,,,,,,,,b,1,1.6013223558547907,192.75460074548027,None,,,,,001,82,2019_Oct_31_1005,ACPT_experiment_5_30_19,3.1.0,59.95272877167524,
,,,C,U,y,n,,,,,,,,,,0,2,2,8,,,,,,,,,,,,,n,1,2.5352444091404323,197.64186089755094,None,,,,,001,82,2019_Oct_31_1005,ACPT_experiment_5_30_19,3.1.0,59.95272877167524,
,,,C,G,d,b,,,,,,,,,,0,3,3,12,,,,,,,,,,,,,b,1,3.5528495582402684,203.46318075395538,None,,,,,001,82,2019_Oct_31_1005,ACPT_experiment_5_30_19,3.1.0,59.95272877167524,
,,,C,D,d,v,,,,,,,,,,0,4,4,0,,,,,,,,,,,,,v,1,2.301839513340383,210.30198833346367,None,,,,,001,82,2019_Oct_31_1005,ACPT_experiment_5_30_19,3.1.0,59.95272877167524,
,,,C,G,y,b,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,b,1,2.3685897164978087,215.8897750008764,None,,,,,001,82,2019_Oct_31_1005,ACPT_experiment_5_30_19,3.1.0,59.95272877167524,
,,,C,U,y,n,,,,,,,,,,0,6,6,17,,,,,,,,,,,,,n,1,0.9841118668409763,221.5443022117106,None,,,,,001,82,2019_Oct_31_1005,ACPT_experiment_5_30_19,3.1.0,59.95272877167524,
